member_id,engagement_score,home_studio_region,gender,age,membership_tenure_months,avg_weekly_classes_last_6_months,num_unique_class_types_attended,auto_renew_enabled,last_attended_30_days_flag,monthly_membership_cost,referral_source,is_churned,studio_name,studio_id,address_full
M1125,62,Region_6,Non-binary,25.83709788,44,2.038461538,4,1,1,129,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1126,62,Region_8,Male,48.83230664,61,1.153846154,4,1,1,169,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1127,62,Region_3,Female,61.86173854,47,1.923076923,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1128,64,Region_5,Non-binary,50.98699521,48,2.0,4,1,1,229,Friend,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1129,38,Region_5,Female,47.57837098,23,0.730769231,4,0,1,169,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1130,45,Region_2,Male,37.09514031,31,1.038461538,4,1,1,169,Walk-in,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1131,59,Region_4,Male,59.03080082,58,1.0,4,1,1,229,Employer Program,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1132,59,Region_0,Male,22.80903491,17,3.076923077,4,1,1,169,Social Media,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1133,43,Region_8,Male,47.70704997,6,2.076923077,4,1,1,229,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1134,37,Region_2,Female,34.25051335,14,1.038461538,4,1,1,169,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1135,11,Region_1,Non-binary,36.27378508,22,0.0,0,1,0,169,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1136,51,Region_0,Female,26.7761807,18,2.230769231,4,1,1,169,Social Media,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1137,80,Region_7,Female,23.74537988,68,2.692307692,4,1,1,169,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1138,73,Region_3,Non-binary,47.91238877,64,2.153846154,4,1,1,129,Social Media,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1139,66,Region_1,Female,34.16016427,30,3.153846154,4,1,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1140,53,Region_8,Female,49.32785763,26,2.076923077,4,1,1,229,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1141,60,Region_3,Female,57.71937029,62,0.923076923,4,1,1,169,Friend,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1142,71,Region_7,Male,34.62286105,64,1.961538462,4,1,1,229,Other,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1143,62,Region_5,Male,20.02190281,66,0.961538462,4,1,1,169,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1144,62,Region_6,Male,19.85489391,17,3.384615385,4,0,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1145,57,Region_0,Female,43.01437372,28,2.346153846,4,1,1,229,Community Event,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1146,63,Region_7,Female,51.54825462,47,2.0,4,1,1,169,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1147,46,Region_5,Female,48.02737851,22,1.5,4,1,1,129,Partnership,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1148,53,Region_3,Female,58.69404517,16,2.5,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1149,41,Region_6,Female,58.52429843,49,1.692307692,4,1,0,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1150,37,Region_8,Male,31.55646817,13,1.115384615,4,1,1,169,Community Event,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1151,39,Region_0,Female,22.05886379,25,0.730769231,4,1,1,129,Employer Program,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1152,77,Region_6,Female,30.92950034,41,3.653846154,4,1,1,229,Employer Program,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1153,63,Region_0,Female,32.92813142,31,2.807692308,4,1,1,169,Partnership,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1154,56,Region_0,Male,26.45585216,32,2.076923077,4,1,1,129,Other,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1155,49,Region_8,Female,50.39561944,24,1.769230769,4,0,1,229,Employer Program,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1156,51,Region_3,Male,42.85831622,42,1.038461538,4,1,1,229,Online Ad,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1157,58,Region_1,Non-binary,35.18959617,58,0.961538462,4,1,1,169,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1158,46,Region_8,Female,40.43531828,29,1.230769231,4,1,1,169,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1159,87,Region_7,Male,56.82683094,71,3.153846154,4,1,1,229,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1160,82,Region_6,Female,58.53524983,37,4.384615385,4,1,1,129,Walk-in,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1161,77,Region_7,Female,33.32238193,71,2.153846154,4,1,1,229,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1162,60,Region_6,Male,50.4257358,24,2.884615385,4,1,1,169,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1163,66,Region_2,Female,46.03148528,30,3.115384615,4,1,1,129,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1164,79,Region_7,Male,46.65845311,52,3.384615385,4,1,1,129,Employer Program,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1165,33,Region_0,Male,31.97262149,1,1.324324324,3,1,1,129,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1166,39,Region_2,Male,55.23340178,24,0.730769231,4,1,1,169,Social Media,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1167,27,Region_0,Male,58.51334702,1,0.666666667,2,1,1,229,Friend,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1168,53,Region_7,Male,54.81177276,37,1.5,4,1,1,169,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1169,36,Region_8,Male,49.0403833,13,0.961538462,4,1,1,229,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1170,69,Region_4,Male,47.48528405,2,4.88372093,4,1,1,229,Community Event,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1171,78,Region_4,Female,29.80150582,37,4.038461538,4,1,1,169,Online Ad,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1172,37,Region_2,Male,23.15400411,14,1.076923077,4,1,1,229,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1173,60,Region_4,Non-binary,57.42915811,60,1.038461538,4,0,1,129,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1174,45,Region_1,Male,26.39835729,37,0.730769231,4,1,1,169,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1175,53,Region_6,Female,32.47091034,27,2.0,4,1,1,169,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1176,60,Region_4,Male,47.61943874,57,1.153846154,4,1,1,169,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1177,63,Region_2,Female,39.34291581,1,4.307692308,4,1,1,169,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1178,68,Region_4,Male,41.47296372,36,3.0,4,1,1,169,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1179,61,Region_8,Male,46.88569473,46,1.807692308,4,1,1,129,Community Event,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1180,73,Region_1,Non-binary,37.86447639,60,2.346153846,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1181,46,Region_3,Non-binary,28.29021218,10,2.153846154,4,1,1,229,Social Media,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1182,82,Region_0,Non-binary,54.87200548,67,2.884615385,4,1,1,129,Walk-in,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1183,55,Region_3,Male,33.71389459,14,2.884615385,4,1,1,229,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1184,93,Region_3,Female,48.28473648,71,3.807692308,4,1,1,129,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1185,43,Region_5,Non-binary,39.9945243,7,2.0,4,0,1,129,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1186,46,Region_8,Male,37.16084873,32,1.038461538,4,1,1,169,Partnership,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1187,60,Region_6,Non-binary,37.65366188,52,1.461538462,4,1,1,169,Partnership,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1188,76,Region_2,Male,47.05817933,36,3.846153846,4,1,1,229,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1189,33,Region_7,Female,27.41683778,50,0.807692308,4,1,0,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1190,73,Region_5,Non-binary,30.48323066,55,2.615384615,4,1,1,169,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1191,93,Region_1,Non-binary,37.27857632,62,4.269230769,4,1,1,169,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1192,68,Region_0,Non-binary,32.91170431,23,3.730769231,4,1,1,229,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1193,64,Region_3,Male,49.88637919,13,3.769230769,4,1,1,229,Online Ad,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1194,83,Region_5,Male,22.954141,46,4.076923077,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1195,60,Region_2,Non-binary,55.82477755,6,3.730769231,4,1,1,229,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1196,58,Region_2,Non-binary,37.47843943,20,2.846153846,4,0,1,229,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1197,52,Region_3,Female,35.73442847,45,1.0,4,1,1,229,Social Media,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1198,84,Region_2,Male,28.42162902,38,4.5,4,1,1,229,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1199,39,Region_2,Male,19.92881588,1,1.909090909,4,1,1,169,Social Media,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1200,58,Region_3,Non-binary,62.31074606,37,2.0,4,1,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1201,58,Region_2,Male,57.29774127,56,1.0,4,1,1,129,Employer Program,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1202,58,Region_7,Non-binary,50.53524983,44,1.692307692,4,1,1,229,Community Event,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1203,29,Region_6,Female,51.2991102,3,0.793814433,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1204,41,Region_1,Male,34.14647502,32,0.576923077,3,1,1,129,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1205,89,Region_6,Male,19.70704997,55,4.230769231,4,1,1,129,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1206,26,Region_5,Male,21.65366188,2,0.507246377,4,1,1,229,Walk-in,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1207,37,Region_3,Non-binary,47.63039014,13,1.115384615,4,1,1,229,Partnership,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1208,50,Region_7,Male,30.32991102,1,3.0,4,1,1,169,Employer Program,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1209,62,Region_6,Female,29.85900068,65,1.0,4,0,1,229,Social Media,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1210,37,Region_4,Male,27.59753593,14,1.0,4,0,1,169,Walk-in,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1211,66,Region_4,Male,32.73100616,61,1.615384615,4,1,1,229,Employer Program,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1212,33,Region_7,Female,50.2532512,11,0.769230769,4,1,1,229,Partnership,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1213,92,Region_2,Male,62.78986995,57,4.384615385,4,1,1,129,Online Ad,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1214,53,Region_8,Non-binary,20.66803559,23,2.153846154,4,1,1,169,Friend,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1215,65,Region_8,Female,54.39561944,51,2.038461538,4,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1216,50,Region_5,Female,28.38603696,16,2.269230769,4,1,1,129,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1217,63,Region_0,Non-binary,27.55099247,51,1.769230769,4,1,1,169,Other,1,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1218,65,Region_0,Female,37.15263518,44,2.346153846,4,1,1,169,Social Media,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1219,28,Region_0,Female,46.73237509,1,0.807692308,2,1,1,229,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1220,56,Region_1,Non-binary,49.87542779,6,3.346153846,4,1,1,129,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1221,62,Region_7,Female,33.83983573,49,1.769230769,4,1,1,169,Other,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1222,80,Region_1,Female,51.70157426,64,2.884615385,4,0,1,169,Partnership,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1223,74,Region_2,Female,43.52361396,49,2.961538462,4,1,1,169,Social Media,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1224,69,Region_6,Non-binary,54.01779603,22,3.884615385,4,1,1,229,Walk-in,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1225,46,Region_2,Non-binary,55.36755647,30,1.115384615,4,1,1,169,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1226,57,Region_6,Male,28.49828884,49,1.307692308,4,1,1,129,Community Event,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1227,32,Region_3,Female,32.03011636,1,1.235294118,1,1,1,229,Friend,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1228,94,Region_8,Non-binary,61.8973306,65,4.230769231,4,1,1,169,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1229,79,Region_6,Non-binary,56.35318275,56,3.192307692,4,1,1,229,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1230,55,Region_1,Female,24.36413415,25,2.307692308,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1231,46,Region_4,Non-binary,54.47227926,20,1.615384615,4,1,1,169,Employer Program,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1232,88,Region_1,Non-binary,51.11293634,70,3.384615385,4,0,1,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1233,53,Region_1,Male,24.95277207,1,3.309090909,4,1,1,229,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1234,72,Region_7,Male,61.72210815,69,1.846153846,4,1,1,129,Walk-in,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1235,65,Region_7,Non-binary,25.28405202,71,1.0,4,1,1,169,Online Ad,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1236,33,Region_7,Female,35.44969199,1,1.3125,3,1,1,229,Partnership,1,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1237,89,Region_1,Non-binary,41.6,51,4.423076923,4,1,1,229,Partnership,1,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1238,69,Region_8,Male,29.70841889,39,3.0,4,0,1,229,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1239,21,Region_2,Male,33.80150582,16,1.384615385,4,1,0,229,Walk-in,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1240,69,Region_3,Non-binary,42.84736482,56,2.115384615,4,1,1,169,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1241,58,Region_2,Non-binary,49.15537303,46,1.5,4,1,1,169,Friend,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1242,76,Region_2,Male,27.85215606,48,3.269230769,4,1,1,169,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1243,73,Region_6,Male,20.12867899,36,3.538461538,4,1,1,229,Partnership,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1244,48,Region_2,Male,55.57563313,34,1.153846154,4,1,1,129,Community Event,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1245,84,Region_4,Male,22.52156057,69,3.0,4,1,1,129,Community Event,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1246,41,Region_8,Male,22.48596851,27,0.769230769,4,1,1,169,Friend,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1247,38,Region_6,Male,31.1266256,4,1.693548387,4,1,1,229,Partnership,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1248,87,Region_4,Non-binary,55.35112936,69,3.307692308,4,1,1,169,Friend,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1249,55,Region_2,Female,48.37234771,7,3.192307692,4,1,1,169,Friend,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1250,86,Region_0,Male,62.87748118,47,4.346153846,4,1,1,169,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1251,59,Region_6,Male,54.49144422,56,1.192307692,4,1,1,229,Walk-in,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1252,56,Region_5,Non-binary,26.15195072,52,1.0,4,1,1,169,Social Media,1,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1253,56,Region_1,Female,28.62422998,3,3.5,4,1,1,169,Online Ad,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1254,75,Region_5,Male,28.45174538,69,2.076923077,4,1,1,229,Walk-in,0,Highlands Ranch,STUDIO_014,"1493 PARK CENTRAL DR, Highlands Ranch, CO 80129"
M1255,74,Region_3,Non-binary,48.27378508,28,4.038461538,4,1,1,169,Online Ad,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1256,74,Region_1,Male,32.46543463,41,3.423076923,4,1,1,129,Online Ad,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1257,81,Region_5,Male,53.49760438,36,4.384615385,4,1,1,229,Partnership,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1258,75,Region_7,Male,52.1615332,44,3.384615385,4,1,1,169,Online Ad,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1259,77,Region_6,Non-binary,40.55304586,49,3.307692308,4,1,1,229,Social Media,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1260,75,Region_0,Male,18.98699521,69,2.076923077,4,1,1,169,Online Ad,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1261,48,Region_7,Female,50.38193018,36,1.038461538,4,1,1,129,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1262,43,Region_5,Non-binary,20.07118412,2,2.243589744,4,1,1,129,Walk-in,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1263,65,Region_6,Non-binary,50.02600958,47,2.153846154,4,1,1,169,Online Ad,0,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1264,57,Region_0,Female,57.13073238,29,2.346153846,4,1,1,169,Partnership,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1265,77,Region_4,Non-binary,41.15263518,68,2.346153846,4,1,1,169,Walk-in,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1266,68,Region_1,Female,45.87268994,20,3.884615385,4,1,1,129,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1267,80,Region_7,Non-binary,58.79534565,45,3.807692308,4,1,1,169,Friend,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1268,57,Region_8,Non-binary,47.04175222,45,1.5,4,1,1,229,Social Media,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
M1269,92,Region_5,Female,25.96851472,70,3.769230769,4,0,1,129,Employer Program,0,Applewood Village,STUDIO_008,"3244 YOUNGFIELD ST, Wheat Ridge, CO 80033"
M1270,46,Region_3,Non-binary,28.82135524,39,0.653846154,4,1,1,169,Employer Program,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1271,77,Region_5,Male,32.96098563,28,4.384615385,4,1,1,229,Online Ad,0,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1272,41,Region_1,Non-binary,49.31964408,25,0.884615385,4,1,1,169,Online Ad,0,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1273,93,Region_1,Female,22.74880219,71,3.769230769,4,1,1,229,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1274,83,Region_8,Non-binary,25.7467488,34,4.615384615,4,0,1,229,Partnership,0,Lowry,STUDIO_009,"200 QUEBEC ST, Denver, CO 80230"
M1275,51,Region_8,Male,48.74469541,37,1.346153846,4,1,1,129,Other,0,Denver Highlands,STUDIO_005,"3300 W 32ND AVENUE, Denver, CO 80211"
M1276,53,Region_5,Female,61.06776181,5,3.111111111,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1277,72,Region_1,Non-binary,27.66872005,46,2.961538462,4,1,1,169,Social Media,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1278,58,Region_6,Male,20.65434634,18,2.961538462,4,1,1,129,Employer Program,1,Castle Rock,STUDIO_015,"3990 LIMELIGHT AVE, Castle Rock, CO 80109"
M1279,33,Region_3,Non-binary,60.32032854,2,1.225,4,0,1,229,Community Event,1,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1280,76,Region_0,Non-binary,31.98083504,45,3.384615385,4,1,1,169,Online Ad,0,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1281,46,Region_5,Female,34.21765914,7,2.269230769,4,0,1,229,Friend,1,Hilltop Village,STUDIO_006,"4243 E 136TH AVE, Thornton, CO 80602"
M1282,47,Region_2,Male,30.37919233,1,2.680851064,4,1,1,229,Employer Program,0,Broomfield,STUDIO_001,"1285 E 1ST AVENUE, Broomfield, CO 80020"
M1283,69,Region_6,Female,42.9596167,16,4.153846154,4,1,1,169,Partnership,1,Cherry Knolls,STUDIO_012,"6860 S University Blvd, Littleton, CO 80122"
M1284,88,Region_5,Male,21.83983573,62,3.769230769,4,1,1,229,Walk-in,1,Uptown Denver,STUDIO_004,"450 E. 17TH AVE, Denver, CO 80203"
